epoch,L_total,L_who,L_year,L_reg
82,656.4044799804688,69.31190490722656,587.0917358398438,0.8728210926055908
83,654.8854370117188,69.30341339111328,585.5811767578125,0.8737034797668457
84,653.2091064453125,69.2992935180664,583.908935546875,0.8748077154159546
85,651.4356079101562,69.29903411865234,582.1357421875,0.8760983943939209
86,649.6240234375,69.3021011352539,580.321044921875,0.877540647983551
87,647.8270874023438,69.3080062866211,578.5182495117188,0.8791009783744812
88,646.08740234375,69.31616973876953,576.7703857421875,0.880747377872467
89,644.4407348632812,69.3260726928711,575.1138305664062,0.8824491500854492
90,642.9137573242188,69.33716583251953,573.5757446289062,0.8841773271560669
91,641.5231323242188,69.348876953125,572.17333984375,0.885905385017395
92,640.2784423828125,69.36066436767578,570.9168701171875,0.8876084089279175
93,639.180419921875,69.3719711303711,569.8075561523438,0.8892641663551331
