split_month,feature,beta_hat,coef_y_units_per_stdX,coef_y_units_per_rawX
2025-02,s_sin2,-1.1977269649505615,-1197.7269649505615,-1679.1299302160635
2025-02,s_cos2,-0.6229289174079895,-622.9289174079895,-889.8984685948656
2025-02,intercept,17.81414794921875,17814.14794921875,-35985.843540873386
2025-03,g_fever,6.687239170074463,6687.239170074463,32892.482391972524
2025-03,g_vaccine,0.22249363362789154,222.49363362789154,1032.3201571479517
2025-03,wiki_views,-2.456541061401367,-2456.541061401367,-2809.014518177148
2025-03,mosq_total_monthly_views,2.991591453552246,2991.591453552246,6905.536129133006
2025-03,x_tilde_lag1,1.533574104309082,1533.574104309082,78.70567416152687
2025-03,x_tilde_lag2,4.590297222137451,4590.297222137451,234.7183360753771
2025-03,x_tilde_lag12,4.194190979003906,4194.190979003906,206.6987858714978
2025-03,s_sin1,-4.962155342102051,-4962.155342102051,-6964.460244650365
2025-03,s_cos1,-1.9720326662063599,-1972.0326662063599,-2818.6896336034324
2025-03,s_sin2,-1.1223547458648682,-1122.3547458648682,-1589.083235946014
2025-03,s_cos2,-0.8876006007194519,-887.6006007194519,-1255.7397210036395
2025-03,intercept,17.583547592163086,17583.547592163086,-35794.28750791914
2025-04,g_fever,6.290126800537109,6290.126800537109,31033.12208055875
2025-04,g_vaccine,0.2614031732082367,261.4031732082367,1224.4880437620943
2025-04,wiki_views,-2.55466890335083,-2554.66890335083,-2823.0154740061685
2025-04,mosq_total_monthly_views,3.316077470779419,3316.077470779419,7116.84682044434
2025-04,x_tilde_lag1,1.8103930950164795,1810.3930950164795,93.24501293460453
2025-04,x_tilde_lag2,4.418399810791016,4418.399810791016,226.75991648942335
2025-04,x_tilde_lag12,4.53443717956543,4534.43717956543,224.67314269902138
2025-04,s_sin1,-4.586664199829102,-4586.664199829102,-6419.092313309508
2025-04,s_cos1,-2.1404566764831543,-2140.4566764831543,-3072.567844842567
2025-04,s_sin2,-1.1429373025894165,-1142.9373025894165,-1609.0842706991227
2025-04,s_cos2,-0.7813775539398193,-781.3775539398193,-1111.320124036691
2025-04,intercept,17.34326934814453,17343.26934814453,-37425.59847728514
2025-05,g_fever,5.862178325653076,5862.178325653076,29055.262470256333
2025-05,g_vaccine,0.3660760819911957,366.0760819911957,1731.19717810128
2025-05,wiki_views,-2.6842093467712402,-2684.2093467712402,-2900.8323564813436
2025-05,mosq_total_monthly_views,3.7321205139160156,3732.1205139160156,7459.271208431253
2025-05,x_tilde_lag1,1.9394078254699707,1939.4078254699707,100.19486501541587
2025-05,x_tilde_lag2,4.348823547363281,4348.823547363281,223.9878781246184
2025-05,x_tilde_lag12,4.685056686401367,4685.056686401367,233.7765977949621
2025-05,s_sin1,-4.460006237030029,-4460.006237030029,-6279.3606617647365
2025-05,s_cos1,-2.265302896499634,-2265.302896499634,-3234.2793059862224
2025-05,s_sin2,-1.1716195344924927,-1171.6195344924927,-1641.5066860252944
2025-05,s_cos2,-0.6828188300132751,-682.8188300132751,-975.2464719907977
2025-05,intercept,17.126436233520508,17126.436233520508,-39551.06336374817
2025-06,g_fever,5.678257942199707,5678.257942199707,28309.16979323597
2025-06,g_vaccine,0.5244297981262207,524.4297981262207,2493.652340082716
2025-06,wiki_views,-2.6404688358306885,-2640.4688358306885,-2794.5905967921176
2025-06,mosq_total_monthly_views,3.957444667816162,3957.444667816162,7451.9839343546555
2025-06,x_tilde_lag1,1.8029508590698242,1802.9508590698242,93.5196057014909
2025-06,x_tilde_lag2,4.390505790710449,4390.505790710449,226.82497681633006
2025-06,x_tilde_lag12,4.67335844039917,4673.35844039917,235.22769274487987
2025-06,s_sin1,-4.328589916229248,-4328.589916229248,-6151.000937366361
2025-06,s_cos1,-2.3480684757232666,-2348.0684757232666,-3321.8096916035074
2025-06,s_sin2,-1.1701711416244507,-1170.1711416244507,-1654.8719271048326
2025-06,s_cos2,-0.5992517471313477,-599.2517471313477,-847.469962572755
2025-06,intercept,16.95076560974121,16950.76560974121,-40361.41570911397
2025-07,g_fever,6.52426290512085,6524.26290512085,32777.391471778945
2025-07,g_vaccine,0.9138587117195129,913.8587117195129,4384.302019174595
2025-07,wiki_views,-2.7692010402679443,-2769.2010402679443,-2902.394620852219
2025-07,mosq_total_monthly_views,4.220170974731445,4220.170974731445,7711.701491067731
2025-07,x_tilde_lag1,1.376182198524475,1376.182198524475,71.80195598571873
2025-07,x_tilde_lag2,3.9952001571655273,3995.2001571655273,207.23223903585315
2025-07,x_tilde_lag12,4.095792770385742,4095.792770385742,208.01304160280205
2025-07,s_sin1,-4.079133033752441,-4079.1330337524414,-5815.469379739598
2025-07,s_cos1,-1.464972972869873,-1464.972972869873,-2064.787928037533
2025-07,s_sin2,-1.7351335287094116,-1735.1335287094116,-2443.3713606426372
2025-07,s_cos2,-0.47226688265800476,-472.26688265800476,-670.9988489405545
2025-07,intercept,16.85494041442871,16854.94041442871,-42241.96636184237
2025-08,g_fever,6.814652442932129,6814.652442932129,34539.03445984091
2025-08,g_vaccine,1.141627311706543,1141.627311706543,5526.578983417445
2025-08,wiki_views,-2.7683775424957275,-2768.3775424957275,-2891.8082653783213
2025-08,mosq_total_monthly_views,4.509217262268066,4509.217262268066,8055.8186091136295
2025-08,x_tilde_lag1,1.3586710691452026,1358.6710691452026,71.43418810147108
2025-08,x_tilde_lag2,3.6954352855682373,3695.4352855682373,192.80839557940521
2025-08,x_tilde_lag12,4.429116249084473,4429.116249084473,226.19981831015193
2025-08,s_sin1,-3.207437038421631,-3207.437038421631,-4544.119968042795
2025-08,s_cos1,-1.2817550897598267,-1281.7550897598267,-1815.9199472187631
2025-08,s_sin2,-1.8704947233200073,-1870.4947233200073,-2624.4399949755307
2025-08,s_cos2,0.04936611279845238,49.36611279845238,70.44604144261353
2025-08,intercept,16.783113479614258,16783.113479614258,-46261.39217654397
