split_month,feature,beta_hat,coef_y_units_per_stdX,coef_y_units_per_rawX
2025-07,s_cos2_t,-0.34420639276504517,-344.20639276504517,-366.1796382733045
2025-07,intercept,16.828121185302734,16828.121185302734,-29353.65096681154
2025-08,g_fever,7.268157482147217,7268.157482147217,36837.55610981985
2025-08,g_vaccine,0.48278820514678955,482.78820514678955,2337.161279032131
2025-08,wiki_views,-2.5438308715820312,-2543.8308715820312,-2657.2499694292724
2025-08,mosq_total_monthly_views,3.8489911556243896,3848.9911556243896,6876.309739441742
2025-08,x_tilde_lag1,1.4324760437011719,1432.4760437011719,75.4367775660186
2025-08,x_tilde_lag2,3.9835691452026367,3983.5691452026367,208.17991325677048
2025-08,x_tilde_lag12,4.060697078704834,4060.697078704834,207.78123606804922
2025-08,s_sin1,-3.511819362640381,-3511.819362640381,-4975.352064209628
2025-08,s_cos1,-4.077404975891113,-4077.4049758911133,-5776.642579977668
2025-08,s_sin1_t,0.0183639544993639,18.3639544993639,18.913395254782248
2025-08,s_cos1_t,2.7295546531677246,2729.5546531677246,2836.9696989596137
2025-08,s_sin2,-0.1437404900789261,-143.7404900789261,-201.67835084343008
2025-08,s_cos2,-0.9067420959472656,-906.7420959472656,-1293.9319636053226
2025-08,s_sin2_t,-1.5891727209091187,-1589.1727209091187,-1599.7072731650528
2025-08,s_cos2_t,0.663341224193573,663.341224193573,703.8332442343988
2025-08,intercept,16.761932373046875,16761.932373046875,-37611.3021575518
