split_month,feature,beta_hat,coef_y_units_per_stdX,coef_y_units_per_rawX
2024-11,g_fever,6.3749308586120605,6374.930858612061,30788.05918247854
2024-11,g_vaccine,-0.7077420949935913,-707.7420949935913,-3175.439829246401
2024-11,wiki_views,7.086917400360107,7086.917400360107,9657.577509579298
2024-11,x_tilde_lag1,0.777995228767395,777.995228767395,39.006800095170824
2024-11,x_tilde_lag2,0.1180160790681839,118.0160790681839,6.021171570274136
2024-11,m_2,-0.9486021995544434,-948.6021995544434,-3399.521116408187
2024-11,m_3,-0.5528004169464111,-552.8004169464111,-1981.079836681022
2024-11,m_4,-0.34742477536201477,-347.42477536201477,-1245.0718127802045
2024-11,m_5,-0.8803009390830994,-880.3009390830994,-3154.7487794278495
2024-11,m_6,-1.0942037105560303,-1094.2037105560303,-3921.315617267792
2024-11,m_7,0.8708418011665344,870.8418011665344,3120.8499131744466
2024-11,m_8,2.2455618381500244,2245.5618381500244,8047.456447578331
2024-11,m_9,3.4403464794158936,3440.3464794158936,12329.225580573462
2024-11,m_10,5.733111381530762,5733.111381530762,20545.844415486572
2024-11,m_11,2.354140043258667,2354.140043258667,8436.56992551661
2024-11,m_12,4.833109378814697,4833.109378814697,19771.403693581735
2024-11,intercept,17.619531631469727,17619.531631469727,-90112.4348373163
2024-12,g_fever,7.380960464477539,7380.960464477539,35893.66478768748
2024-12,g_vaccine,2.779128313064575,2779.128313064575,12592.916712637107
2024-12,wiki_views,2.827458381652832,2827.458381652832,3855.646605771512
2024-12,x_tilde_lag1,1.0003525018692017,1000.3525018692017,50.54499995855962
2024-12,x_tilde_lag2,0.9508423805236816,950.8423805236816,47.67293845473256
2024-12,m_2,-0.827435314655304,-827.435314655304,-2993.773638108013
2024-12,m_3,0.07362928241491318,73.62928241491318,266.4007696824063
2024-12,m_4,-0.26659321784973145,-266.59321784973145,-964.5705634758849
2024-12,m_5,-0.7049244046211243,-704.9244046211243,-2550.5124836167524
2024-12,m_6,-0.779723584651947,-779.723584651947,-2821.1461021753935
2024-12,m_7,0.3370071053504944,337.0071053504944,1219.3375965270482
2024-12,m_8,0.8326120376586914,832.6120376586914,3012.503726834991
2024-12,m_9,2.561965227127075,2561.965227127075,9269.53904779568
2024-12,m_10,4.863116264343262,4863.116264343262,17595.41684211321
2024-12,m_11,1.3275201320648193,1327.5201320648193,4803.148602726668
2024-12,m_12,1.3555986881256104,1355.5986881256104,4904.740641937556
2024-12,intercept,18.172161102294922,18172.161102294922,-39089.45093609208
2025-01,g_fever,7.404788494110107,7404.788494110107,36160.583288283626
2025-01,g_vaccine,2.8786964416503906,2878.6964416503906,13143.155285824743
2025-01,wiki_views,3.1902947425842285,3190.2947425842285,4340.010108044831
2025-01,x_tilde_lag1,0.9036358594894409,903.6358594894409,46.13310884079235
2025-01,x_tilde_lag2,0.7669916749000549,766.9916749000549,38.75393334209685
2025-01,m_2,-0.3977662920951843,-397.7662920951843,-1452.7396704118905
2025-01,m_3,0.4973553717136383,497.3553717136383,1816.4633181334414
2025-01,m_4,0.19618584215641022,196.18584215641022,716.5186224618078
2025-01,m_5,-0.29785698652267456,-297.85698652267456,-1087.8464792770403
2025-01,m_6,-0.3937598168849945,-393.7598168849945,-1438.1070441888223
2025-01,m_7,0.575439989566803,575.439989566803,2101.6474180900555
2025-01,m_8,1.1058154106140137,1105.8154106140137,4038.7080229698545
2025-01,m_9,2.8587398529052734,2858.7398529052734,10440.816314091142
2025-01,m_10,5.1479597091674805,5147.9597091674805,18801.60647046492
2025-01,m_11,1.728925347328186,1728.925347328186,6314.457733495615
2025-01,m_12,1.8674757480621338,1867.4757480621338,6820.47764392459
2025-01,intercept,17.99884033203125,17998.84033203125,-45089.34265950954
2025-02,g_fever,7.010595321655273,7010.595321655273,34356.68219463323
2025-02,g_vaccine,2.923360824584961,2923.360824584961,13417.909142136732
2025-02,wiki_views,3.430809259414673,3430.809259414673,4569.377751894612
2025-02,x_tilde_lag1,0.9030303359031677,903.0303359031677,46.296468892687756
2025-02,x_tilde_lag2,0.7855841517448425,785.5841517448425,40.10623888642259
2025-02,m_2,-0.5133250951766968,-513.3250951766968,-1711.0835825966365
2025-02,m_3,0.44557514786720276,445.57514786720276,1642.4116426400267
2025-02,m_4,0.1639152467250824,163.9152467250824,604.199563005529
2025-02,m_5,-0.34056225419044495,-340.56225419044495,-1255.329014653266
2025-02,m_6,-0.4162517786026001,-416.2517786026001,-1534.3242788987036
2025-02,m_7,0.567489743232727,567.489743232727,2091.7947641954547
2025-02,m_8,1.1129813194274902,1112.9813194274902,4102.503215940961
2025-02,m_9,2.8607659339904785,2860.7659339904785,10544.922218719139
2025-02,m_10,5.10684061050415,5106.84061050415,18824.062598524237
2025-02,m_11,1.6883987188339233,1688.3987188339233,6223.519705946003
2025-02,m_12,1.7942566871643066,1794.2566871643066,6613.717320162714
2025-02,intercept,17.769065856933594,17769.065856933594,-46816.112696126635
2025-03,g_fever,6.673232555389404,6673.232555389404,32823.58814201641
2025-03,g_vaccine,2.8391106128692627,2839.1106128692627,13143.860711264622
2025-03,wiki_views,3.7675414085388184,3767.5414085388184,4898.3825668051195
2025-03,x_tilde_lag1,0.8990313410758972,899.0313410758972,46.25760448904065
2025-03,x_tilde_lag2,0.803037166595459,803.037166595459,41.17003312101761
2025-03,m_2,-0.4972860813140869,-497.2860813140869,-1672.2937445498865
2025-03,m_3,0.019755486398935318,19.755486398935318,66.43454857650373
2025-03,m_4,0.15335004031658173,153.35004031658173,570.3942719953105
