epoch,L_total,L_who,L_year,L_reg
109,1867.3555908203125,280.3929443359375,46537.4375,16.440732955932617
110,1863.0948486328125,279.7271423339844,46444.234375,16.733257293701172
111,1858.843017578125,279.0628662109375,46351.17578125,17.028100967407227
112,1854.6009521484375,278.40020751953125,46258.26953125,17.32525634765625
113,1850.3677978515625,277.7390441894531,46165.5078125,17.624713897705078
114,1846.14404296875,277.0794372558594,46072.890625,17.926469802856445
115,1841.9290771484375,276.4213562011719,45980.4140625,18.23051643371582
116,1837.723876953125,275.7648620605469,45888.09375,18.53684425354004
117,1833.5274658203125,275.10992431640625,45795.91015625,18.84545135498047
118,1829.340576171875,274.4565124511719,45703.87890625,19.156326293945312
119,1825.1624755859375,273.80462646484375,45611.98828125,19.469463348388672
120,1820.9935302734375,273.1542663574219,45520.2421875,19.78485870361328
121,1816.83349609375,272.5054016113281,45428.640625,20.102502822875977
122,1812.6827392578125,271.85809326171875,45337.18359375,20.42238998413086
123,1808.541259765625,271.21234130859375,45245.875,20.7445125579834
124,1804.40869140625,270.5680847167969,45154.7109375,21.068862915039062
125,1800.2847900390625,269.9253234863281,45063.6875,21.395437240600586
126,1796.17041015625,269.28411865234375,44972.80859375,21.724224090576172
127,1792.0648193359375,268.6443786621094,44882.07421875,22.055221557617188
128,1787.9678955078125,268.00616455078125,44791.48046875,22.38842010498047
129,1783.88037109375,267.3694763183594,44701.03125,22.723814010620117
130,1779.8017578125,266.7342834472656,44610.734375,23.0613956451416
131,1775.732177734375,266.1006164550781,44520.5703125,23.401159286499023
132,1771.67138671875,265.4684143066406,44430.5546875,23.74309539794922
133,1767.6192626953125,264.83770751953125,44340.6796875,24.087202072143555
134,1763.576416015625,264.2085266113281,44250.9453125,24.433467864990234
135,1759.5423583984375,263.5807800292969,44161.359375,24.78188705444336
136,1755.5172119140625,262.95458984375,44071.91015625,25.132457733154297
137,1751.500732421875,262.329833984375,43982.60546875,25.485164642333984
138,1747.4932861328125,261.70660400390625,43893.44140625,25.840009689331055
139,1743.4945068359375,261.0848083496094,43804.421875,26.196977615356445
140,1739.504638671875,260.4645080566406,43715.546875,26.55607032775879
141,1735.5235595703125,259.845703125,43626.80859375,26.917274475097656
142,1731.5509033203125,259.2283020019531,43538.21484375,27.280590057373047
143,1727.58740234375,258.6124267578125,43449.76171875,27.64600372314453
144,1723.632568359375,257.9980163574219,43361.44921875,28.01350975036621
145,1719.6864013671875,257.3850402832031,43273.27734375,28.38310432434082
146,1715.7490234375,256.7735595703125,43185.24609375,28.754777908325195
147,1711.8203125,256.16351318359375,43097.35546875,29.128524780273438
148,1707.900146484375,255.55491638183594,43009.60546875,29.50434112548828
149,1703.9886474609375,254.94775390625,42922.0,29.882217407226562
150,1700.0859375,254.34207153320312,42834.52734375,30.26214599609375
151,1696.1917724609375,253.73780822753906,42747.203125,30.64412498474121
152,1692.306396484375,253.13502502441406,42660.015625,31.02814483642578
153,1688.4293212890625,252.53367614746094,42572.96484375,31.41419219970703
154,1684.5611572265625,251.93373107910156,42486.0546875,31.802276611328125
155,1680.701416015625,251.33526611328125,42399.2890625,32.19237518310547
156,1676.8502197265625,250.7382049560547,42312.65625,32.58448791503906
157,1673.00732421875,250.14254760742188,42226.16796875,32.97861099243164
158,1669.17333984375,249.54835510253906,42139.81640625,33.374732971191406
159,1665.3477783203125,248.95558166503906,42053.6015625,33.772850036621094
160,1661.5306396484375,248.36424255371094,41967.53125,34.17295455932617
161,1657.7218017578125,247.77427673339844,41881.59375,34.57503890991211
162,1653.9217529296875,247.18576049804688,41795.79296875,34.97909927368164
163,1650.1300048828125,246.59866333007812,41710.13671875,35.385128021240234
164,1646.3468017578125,246.01295471191406,41624.6171875,35.79311752319336
165,1642.572021484375,245.42868041992188,41539.234375,36.20306396484375
166,1638.805419921875,244.8457794189453,41453.9921875,36.61495590209961
167,1635.0472412109375,244.26431274414062,41368.87890625,37.02878952026367
168,1631.2977294921875,243.68421936035156,41283.9140625,37.444557189941406
169,1627.55615234375,243.10552978515625,41199.078125,37.86225509643555
170,1623.823486328125,242.5282440185547,41114.38671875,38.28187561035156
171,1620.0987548828125,241.95236206054688,41029.828125,38.70341110229492
172,1616.3824462890625,241.37782287597656,40945.40625,39.126853942871094
173,1612.674072265625,240.80467224121094,40861.125,39.55220413208008
174,1608.9744873046875,240.23294067382812,40776.98046875,39.97944641113281
175,1605.282958984375,239.66256713867188,40692.96875,40.4085807800293
176,1601.599853515625,239.09359741210938,40609.09375,40.839599609375
177,1597.9246826171875,238.52598571777344,40525.35546875,41.272491455078125
178,1594.258056640625,237.95974731445312,40441.75390625,41.70724868774414
179,1590.599365234375,237.39486694335938,40358.2890625,42.14387512207031
180,1586.9490966796875,236.83139038085938,40274.95703125,42.582359313964844
181,1583.306884765625,236.26925659179688,40191.7578125,43.02269744873047
182,1579.6728515625,235.70846557617188,40108.703125,43.464874267578125
183,1576.046875,235.14903259277344,40025.77734375,43.90888977050781
184,1572.4290771484375,234.59097290039062,39942.98828125,44.354736328125
185,1568.81982421875,234.03431701660156,39860.3359375,44.80241394042969
186,1565.2181396484375,233.4789276123047,39777.81640625,45.25190734863281
187,1561.62451171875,232.92491149902344,39695.4296875,45.703208923339844
188,1558.0394287109375,232.37228393554688,39613.18359375,46.15631866455078
189,1554.4619140625,231.82093811035156,39531.0625,46.611228942871094
190,1550.892822265625,231.27098083496094,39449.0859375,47.06793212890625
191,1547.3314208984375,230.72232055664062,39367.23828125,47.526424407958984
192,1543.7783203125,230.17503356933594,39285.5234375,47.986690521240234
193,1540.233154296875,229.62905883789062,39203.9453125,48.44873809814453
194,1536.696044921875,229.08441162109375,39122.5,48.91254806518555
195,1533.166748046875,228.5410919189453,39041.1875,49.37812042236328
196,1529.6455078125,227.99911499023438,38960.01171875,49.84545135498047
197,1526.13232421875,227.45846557617188,38878.9609375,50.31452560424805
198,1522.626708984375,226.91909790039062,38798.046875,50.78534698486328
199,1519.12939453125,226.38107299804688,38717.26953125,51.257896423339844
200,1515.6396484375,225.84432983398438,38636.62109375,51.732181549072266
201,1512.157958984375,225.30892944335938,38556.10546875,52.20819091796875
202,1508.68408203125,224.7748260498047,38475.72265625,52.685916900634766
203,1505.218017578125,224.2420196533203,38395.4765625,53.16535186767578
204,1501.7601318359375,223.71058654785156,38315.359375,53.64649200439453
205,1498.3096923828125,223.18035888671875,38235.37109375,54.12932586669922
206,1494.8673095703125,222.65150451660156,38155.51953125,54.613861083984375
207,1491.432373046875,222.12388610839844,38075.796875,55.100074768066406
208,1488.0054931640625,221.5975799560547,37996.203125,55.58796691894531
209,1484.58642578125,221.0725860595703,37916.75,56.07753372192383
210,1481.1749267578125,220.54885864257812,37837.41796875,56.56877517700195
211,1477.7713623046875,220.0264434814453,37758.22265625,57.061668395996094
212,1474.37548828125,219.50527954101562,37679.15625,57.55622100830078
213,1470.9873046875,218.98541259765625,37600.22265625,58.05242156982422
214,1467.606689453125,218.466796875,37521.41796875,58.550262451171875
215,1464.23388671875,217.94949340820312,37442.7421875,59.04973602294922
216,1460.868896484375,217.43344116210938,37364.203125,59.55084228515625
217,1457.5113525390625,216.91867065429688,37285.7890625,60.05357360839844
218,1454.1614990234375,216.40516662597656,37207.5078125,60.55792236328125
219,1450.819091796875,215.8928985595703,37129.359375,61.063880920410156
220,1447.4844970703125,215.38192749023438,37051.33203125,61.571441650390625
221,1444.1575927734375,214.87220764160156,36973.44140625,62.08060836791992
222,1440.838134765625,214.36373901367188,36895.67578125,62.591365814208984
223,1437.5260009765625,213.85650634765625,36818.046875,63.10370635986328
224,1434.2218017578125,213.35057067871094,36740.5390625,63.61763000488281
225,1430.9249267578125,212.84585571289062,36663.1640625,64.13312530517578
226,1427.6357421875,212.34237670898438,36585.9140625,64.65019226074219
227,1424.35400390625,211.8401641845703,36508.796875,65.1688232421875
228,1421.07958984375,211.33917236328125,36431.80859375,65.68901062011719
229,1417.81298828125,210.83944702148438,36354.953125,66.21074676513672
230,1414.5535888671875,210.34092712402344,36278.21875,66.73402404785156
231,1411.3017578125,209.8436737060547,36201.609375,67.25884246826172
232,1408.0572509765625,209.34762573242188,36125.13671875,67.78518676757812
233,1404.8203125,208.85279846191406,36048.7890625,68.31306457519531
234,1401.5906982421875,208.35922241210938,35972.5703125,68.84246063232422
235,1398.3682861328125,207.86685180664062,35896.4765625,69.37336730957031
236,1395.15380859375,207.37574768066406,35820.51171875,69.90579223632812
237,1391.9462890625,206.8858184814453,35744.67578125,70.43970489501953
238,1388.7462158203125,206.39710998535156,35668.96875,70.97511291503906
239,1385.5535888671875,205.90963745117188,35593.3828125,71.51201629638672
240,1382.3681640625,205.42337036132812,35517.92578125,72.05039978027344
241,1379.1900634765625,204.93829345703125,35442.6015625,72.59027099609375
242,1376.0194091796875,204.45443725585938,35367.40234375,73.13160705566406
243,1372.8558349609375,203.97177124023438,35292.32421875,73.67440795898438
244,1369.699462890625,203.49029541015625,35217.37109375,74.21867370605469
245,1366.5504150390625,203.01004028320312,35142.55078125,74.76438903808594
246,1363.408935546875,202.531005859375,35067.85546875,75.3115463256836
247,1360.274169921875,202.05311584472656,34993.28515625,75.86015319824219
248,1357.14697265625,201.57643127441406,34918.84375,76.41019439697266
249,1354.02685546875,201.10096740722656,34844.51953125,76.961669921875
250,1350.9140625,200.62664794921875,34770.328125,77.51457214355469
251,1347.8084716796875,200.15354919433594,34696.2578125,78.06888580322266
252,1344.709716796875,199.68157958984375,34622.3203125,78.6246109008789
253,1341.6185302734375,199.2108612060547,34548.5,79.18174743652344
254,1338.5341796875,198.74127197265625,34474.80859375,79.74028015136719
255,1335.4569091796875,198.27284240722656,34401.2421875,80.30021667480469
256,1332.3870849609375,197.80564880371094,34327.8046875,80.86153411865234
257,1329.32421875,197.33958435058594,34254.484375,81.42424011230469
258,1326.2684326171875,196.87469482421875,34181.2890625,81.98831939697266
259,1323.219482421875,196.41094970703125,34108.22265625,82.55377197265625
260,1320.177734375,195.94837951660156,34035.27734375,83.12059020996094
261,1317.14306640625,195.48695373535156,33962.453125,83.68876647949219
262,1314.1153564453125,195.02670288085938,33889.7578125,84.25830078125
263,1311.0948486328125,194.56761169433594,33817.1875,84.82917785644531
264,1308.0810546875,194.10963439941406,33744.73828125,85.40141296386719
265,1305.07421875,193.65284729003906,33672.41015625,85.97496032714844
266,1302.0745849609375,193.1971893310547,33600.2109375,86.54985809326172
267,1299.0819091796875,192.74269104003906,33528.12890625,87.12608337402344
268,1296.095947265625,192.28932189941406,33456.171875,87.70361328125
269,1293.1171875,191.83709716796875,33384.34375,88.28246307373047
270,1290.145263671875,191.38600158691406,33312.63671875,88.86261749267578
271,1287.1802978515625,190.93606567382812,33241.046875,89.444091796875
272,1284.221923828125,190.4872283935547,33169.578125,90.02684783935547
273,1281.2706298828125,190.03953552246094,33098.23828125,90.61090087890625
274,1278.3262939453125,189.59300231933594,33027.015625,91.19624328613281
275,1275.388671875,189.1475372314453,32955.91796875,91.78285217285156
276,1272.4580078125,188.70321655273438,32884.9453125,92.37074279785156
277,1269.5340576171875,188.26002502441406,32814.09375,92.95989227294922
278,1266.616943359375,187.81796264648438,32743.36328125,93.5503158569336
279,1263.7066650390625,187.37701416015625,32672.75,94.14199829101562
280,1260.8031005859375,186.93714904785156,32602.26171875,94.73492431640625
281,1257.9063720703125,186.49842834472656,32531.890625,95.3291015625
282,1255.016357421875,186.060791015625,32461.64453125,95.92451477050781
283,1252.1331787109375,185.624267578125,32391.5234375,96.52116394042969
284,1249.256591796875,185.18885803222656,32321.51953125,97.11904907226562
285,1246.3868408203125,184.75454711914062,32251.63671875,97.71815490722656
286,1243.5235595703125,184.32131958007812,32181.87109375,98.31846618652344
287,1240.6671142578125,183.88919067382812,32112.23046875,98.91999816894531
288,1237.8175048828125,183.45819091796875,32042.7109375,99.52273559570312
289,1234.9744873046875,183.02825927734375,31973.30859375,100.12667846679688
290,1232.137939453125,182.59939575195312,31904.02734375,100.73181915283203
291,1229.3082275390625,182.17164611816406,31834.8671875,101.338134765625
292,1226.485107421875,181.74497985839844,31765.826171875,101.94566345214844
293,1223.6685791015625,181.3194122314453,31696.90234375,102.55433654785156
294,1220.8587646484375,180.89491271972656,31628.10546875,103.16419982910156
295,1218.055419921875,180.47149658203125,31559.421875,103.77523803710938
296,1215.2586669921875,180.04913330078125,31490.857421875,104.3874282836914
297,1212.4683837890625,179.6278533935547,31422.412109375,105.00077819824219
298,1209.6846923828125,179.20765686035156,31354.08984375,105.61528778076172
299,1206.907470703125,178.7884979248047,31285.8828125,106.2309341430664
300,1204.136962890625,178.3704376220703,31217.794921875,106.84772491455078
301,1201.3729248046875,177.9534454345703,31149.830078125,107.46565246582031
302,1198.615234375,177.53749084472656,31081.98046875,108.08470153808594
303,1195.8641357421875,177.12258911132812,31014.25,108.70488739013672
304,1193.11962890625,176.70877075195312,30946.63671875,109.32617950439453
305,1190.3814697265625,176.29600524902344,30879.142578125,109.9486083984375
306,1187.649658203125,175.88427734375,30811.763671875,110.57212829589844
307,1184.92431640625,175.47360229492188,30744.509765625,111.19674682617188
308,1182.205322265625,175.06398010253906,30677.3671875,111.82246398925781
309,1179.492919921875,174.65541076660156,30610.34375,112.44927215576172
310,1176.786865234375,174.2478790283203,30543.44140625,113.07718658447266
311,1174.0870361328125,173.84136962890625,30476.65234375,113.70616912841797
312,1171.393798828125,173.43592834472656,30409.98046875,114.33622741699219
313,1168.706787109375,173.03150939941406,30343.42578125,114.96736145019531
314,1166.0262451171875,172.62814331054688,30276.990234375,115.59954833984375
315,1163.351806640625,172.22576904296875,30210.669921875,116.23280334472656
316,1160.6837158203125,171.824462890625,30144.46484375,116.86712646484375
317,1158.022216796875,171.42416381835938,30078.380859375,117.50247192382812
318,1155.3668212890625,171.02490234375,30012.412109375,118.13887786865234
319,1152.7177734375,170.62667846679688,29946.55859375,118.77630615234375
320,1150.074951171875,170.22946166992188,29880.8203125,119.414794921875
321,1147.4381103515625,169.83323669433594,29815.19921875,120.05429077148438
322,1144.8079833984375,169.4380645751953,29749.6953125,120.69480895996094
323,1142.1839599609375,169.04391479492188,29684.306640625,121.33636474609375
324,1139.56591796875,168.65072631835938,29619.03515625,121.97892761230469
325,1136.9542236328125,168.25856018066406,29553.876953125,122.62248992919922
326,1134.348876953125,167.867431640625,29488.8359375,123.26705932617188
327,1131.7493896484375,167.47727966308594,29423.90625,123.91262817382812
328,1129.1561279296875,167.088134765625,29359.095703125,124.55918884277344
329,1126.5693359375,166.7000274658203,29294.396484375,125.20673370361328
330,1123.9884033203125,166.31288146972656,29229.814453125,125.85525512695312
331,1121.4136962890625,165.92674255371094,29165.3515625,126.5047607421875
332,1118.844970703125,165.5415802001953,29100.99609375,127.15522766113281
333,1116.28271484375,165.15745544433594,29036.759765625,127.80667877197266
334,1113.72607421875,164.77426147460938,28972.634765625,128.45907592773438
335,1111.1759033203125,164.39208984375,28908.626953125,129.1124267578125
336,1108.6314697265625,164.01089477539062,28844.73046875,129.76675415039062
337,1106.09326171875,163.6306915283203,28780.951171875,130.4219970703125
338,1103.561279296875,163.25146484375,28717.28125,131.07818603515625
339,1101.03515625,162.8732147216797,28653.732421875,131.73533630371094
340,1098.51513671875,162.49595642089844,28590.29296875,132.3933868408203
341,1096.0009765625,162.11964416503906,28526.96875,133.0523681640625
342,1093.4927978515625,161.74432373046875,28463.75390625,133.7122802734375
343,1090.9908447265625,161.36996459960938,28400.658203125,134.37310791015625
344,1088.49462890625,160.99658203125,28337.669921875,135.03485107421875
345,1086.0045166015625,160.62416076660156,28274.796875,135.69747924804688
346,1083.5201416015625,160.25270080566406,28212.03515625,136.36102294921875
347,1081.0421142578125,159.88221740722656,28149.39453125,137.02545166015625
348,1078.5697021484375,159.51268005371094,28086.859375,137.69076538085938
349,1076.1031494140625,159.14410400390625,28024.435546875,138.35699462890625
350,1073.6427001953125,158.77645874023438,27962.126953125,139.02407836914062
351,1071.18798828125,158.40982055664062,27899.93359375,139.69204711914062
352,1068.7391357421875,158.04405212402344,27837.849609375,140.3608856201172
353,1066.2962646484375,157.67930603027344,27775.87890625,141.0305938720703
354,1063.8592529296875,157.3154754638672,27714.015625,141.70115661621094
355,1061.4278564453125,156.95257568359375,27652.265625,142.37257385253906
356,1059.002685546875,156.59066772460938,27590.630859375,143.04483032226562
357,1056.5828857421875,156.22964477539062,27529.10546875,143.71795654296875
358,1054.1693115234375,155.86959838867188,27467.69140625,144.39190673828125
359,1051.7613525390625,155.51048278808594,27406.388671875,145.0666961669922
360,1049.359130859375,155.15228271484375,27345.19921875,145.74232482910156
361,1046.962646484375,154.79502868652344,27284.1171875,146.4187774658203
362,1044.5721435546875,154.43869018554688,27223.150390625,147.09605407714844
363,1042.1871337890625,154.08328247070312,27162.291015625,147.77413940429688
364,1039.8077392578125,153.72879028320312,27101.54296875,148.4530487060547
365,1037.4344482421875,153.37525939941406,27040.904296875,149.13275146484375
366,1035.0665283203125,153.02261352539062,26980.37890625,149.81326293945312
367,1032.70458984375,152.6708984375,26919.962890625,150.49456787109375
368,1030.3482666015625,152.3201141357422,26859.65625,151.17666625976562
369,1027.99755859375,151.97023010253906,26799.4609375,151.8595428466797
370,1025.652587890625,151.6212615966797,26739.375,152.543212890625
371,1023.313232421875,151.27320861816406,26679.3984375,153.2276611328125
372,1020.9794311523438,150.92604064941406,26619.53125,153.91287231445312
373,1018.6514282226562,150.57980346679688,26559.77734375,154.598876953125
374,1016.328857421875,150.23446655273438,26500.126953125,155.28562927246094
375,1014.011962890625,149.89002990722656,26440.58984375,155.97314453125
376,1011.7007446289062,149.54649353027344,26381.16015625,156.66140747070312
377,1009.39501953125,149.203857421875,26321.841796875,157.35043334960938
378,1007.0949096679688,148.86212158203125,26262.630859375,158.04017639160156
379,1004.80029296875,148.52125549316406,26203.529296875,158.73069763183594
380,1002.51123046875,148.18130493164062,26144.53515625,159.42193603515625
381,1000.2279052734375,147.84225463867188,26085.65234375,160.11392211914062
382,997.949951171875,147.5040740966797,26026.873046875,160.8065948486328
383,995.6774291992188,147.16677856445312,25968.20703125,161.50001525878906
384,993.4105834960938,146.83038330078125,25909.6484375,162.19415283203125
385,991.1491088867188,146.49484252929688,25851.197265625,162.88900756835938
386,988.8929443359375,146.16018676757812,25792.8515625,163.5845489501953
387,986.6426391601562,145.82643127441406,25734.619140625,164.2808074951172
388,984.3975219726562,145.4935302734375,25676.48828125,164.97776794433594
389,982.1578369140625,145.16151428222656,25618.466796875,165.6754150390625
390,979.923828125,144.83038330078125,25560.556640625,166.37376403808594
391,977.695068359375,144.50009155273438,25502.75390625,167.07278442382812
392,975.4718627929688,144.1707000732422,25445.0546875,167.77249145507812
393,973.2538452148438,143.84214782714844,25387.462890625,168.47286987304688
394,971.0413208007812,143.51446533203125,25329.982421875,169.1739044189453
395,968.8341674804688,143.18765258789062,25272.60546875,169.87564086914062
396,966.6324462890625,142.86170959472656,25215.33203125,170.5780029296875
397,964.43603515625,142.53660583496094,25158.171875,171.2810516357422
398,962.2450561523438,142.21237182617188,25101.115234375,171.98472595214844
399,960.0592041015625,141.88897705078125,25044.166015625,172.68905639648438
400,957.8787841796875,141.56643676757812,24987.32421875,173.39404296875
401,955.7036743164062,141.2447509765625,24930.583984375,174.09967041015625
402,953.5340576171875,140.92393493652344,24873.953125,174.805908203125
403,951.3694458007812,140.6039276123047,24817.427734375,175.51280212402344
404,949.2102661132812,140.28480529785156,24761.0078125,176.22032165527344
405,947.0560913085938,139.96646118164062,24704.69140625,176.92845153808594
406,944.9075927734375,139.64901733398438,24648.486328125,177.63720703125
407,942.7640380859375,139.33238220214844,24592.380859375,178.3465576171875
408,940.6258544921875,139.01658630371094,24536.38671875,179.05654907226562
409,938.492919921875,138.70164489746094,24480.494140625,179.76712036132812
410,936.3650512695312,138.38751220703125,24424.705078125,180.47828674316406
411,934.2426147460938,138.07423400878906,24369.025390625,181.1900634765625
412,932.1250610351562,137.76174926757812,24313.4453125,181.9024200439453
413,930.0130615234375,137.45013427734375,24257.974609375,182.61537170410156
414,927.9058837890625,137.13929748535156,24202.60546875,183.32888793945312
415,925.8041381835938,136.82933044433594,24147.341796875,184.04298400878906
416,923.707275390625,136.5201416015625,24092.18359375,184.75765991210938
417,921.6157836914062,136.21180725097656,24037.12890625,185.47291564941406
418,919.5293579101562,135.90426635742188,23982.17578125,186.18875122070312
419,917.4479370117188,135.59754943847656,23927.330078125,186.90512084960938
420,915.3717041015625,135.29164123535156,23872.591796875,187.62203979492188
421,913.3005981445312,134.98654174804688,23817.94921875,188.33950805664062
422,911.2345581054688,134.68226623535156,23763.4140625,189.05755615234375
