split_month,g_fever,g_vaccine,intercept,mosq_total_monthly_views,s_cos1,s_cos2,s_sin1,s_sin2,wiki_views,x_tilde_lag1,x_tilde_lag12,x_tilde_lag2
2025-02,0.033086589630549806,0.44102303436374474,6.171261124494658,0.3202477056206383,0.4807497216651401,0.03614986643024626,-1.1460210726356552,-0.11210411036009688,0.10546336812398234,-0.1652074243546053,0.26158729175865003,-0.13534629261631959
2025-03,0.2227159578316888,0.49021606965002185,6.222204227910321,0.24889357179098784,0.47915325025530764,0.033634700677248414,-1.0252120847482356,-0.11835832617696879,0.14188266888955187,-0.14505599907739608,0.2764522857054448,-0.15037118847218262
2025-04,0.13673193891398341,0.35973586929243917,5.662910885280235,0.24331090858683915,0.4405701536168244,0.03024788327787615,-1.0097434889154508,-0.09874306930003476,0.1701359829250472,-0.1288128124714182,0.302724976420975,-0.1432415283487187
2025-05,0.05729879216281193,0.45214680276005037,4.518105852904014,0.16415696023588827,0.35448827329943333,0.006566298237068053,-0.8538047889022888,-0.07195431476320281,0.25000847107758606,-0.054363599632245144,0.3376386195480315,-0.12822701637386044
2025-06,0.107347100021763,0.4777344829660435,4.231066977630019,0.13296103065644033,0.3256248685621155,0.006338922344472436,-0.7917698267977009,-0.07157465391325488,0.2756031351915271,-0.03849933501166983,0.34614916258926914,-0.11805119268501996
2025-07,1.2495769376244026,0.5247006548536243,6.295432869013326,0.31288452844781695,0.5872149353260722,0.09893822557309923,-0.8556817895023704,-0.17555455245385804,0.09933910133955065,-0.15795290759829214,0.2335365007747386,-0.1600301333537875
2025-08,1.6913649176467376,0.47676733053787784,6.40571878404489,0.30351908524403176,0.619739029108636,0.1483013164882804,-0.7402994083728653,-0.19302782559070547,0.09004944201349498,-0.1648558557785701,0.251851690535062,-0.1801414327512882
2025-09,1.7994830868877247,0.3543817727550042,5.863582785097128,0.23687721034888795,0.5492616448394879,0.15757487522166583,-0.621287563738813,-0.1748016570421126,0.14074293550547867,-0.12683780887349394,0.2829798490841112,-0.1727298116536452
2025-10,1.5952071914999566,0.3864929770817304,5.044976322810534,0.1651402751069821,0.42557644750425877,0.13051840569173367,-0.5483587876923517,-0.14800500542576972,0.20337268006974432,-0.0705841598954251,0.29171426081294755,-0.13294087052153444
2025-11,1.6204011995261942,0.42097033520511795,5.251362614433051,0.1811102800421967,0.45906025565872394,0.14151146975829923,-0.5657806892139415,-0.15707607964527132,0.18783238967072244,-0.07501751983206391,0.2838209951905714,-0.1457964165868421
2025-12,1.5441471591069624,0.2506310406152126,4.913711254519117,0.11295053506063735,0.38095951179787246,0.10189775250240596,-0.5593432694811378,-0.15501974664180226,0.26388454622724966,-0.07637234514629258,0.2919604002379517,-0.10868599386348937
2026-01,1.5649984225779783,0.23673559536390476,5.04382217697987,0.10510786386551627,0.3887194945313047,0.10252738691304371,-0.5651452885926356,-0.15300807629455065,0.26811941176108994,-0.08178941843821054,0.287030990161997,-0.10835722303935909
2026-02,1.7077191037023967,0.2747841418393378,5.645074985446836,0.11700134037716187,0.44065990848172926,0.10188380894965618,-0.5840495101717281,-0.15228835455353637,0.24444102241176976,-0.10666548222348349,0.2691274516739248,-0.1266079864836593
