split_month,feature,beta_hat,coef_y_units_per_stdX,coef_y_units_per_rawX,beta_se,beta_ci_lo,beta_ci_hi,coef_std_se,coef_std_ci_lo,coef_std_ci_hi,coef_raw_se,coef_raw_ci_lo,coef_raw_ci_hi
2025-02,g_fever,0.007820247672498226,0.007820247672498226,0.033086589630549806,0.5641058574693667,-1.097806916435545,1.1134474117805415,0.5641058574693667,-1.097806916435545,1.1134474117805415,2.3866685296830146,-4.644697771583322,4.710870950844422
2025-02,g_vaccine,0.07757995277643204,0.07757995277643204,0.44102303436374474,0.319558186168018,-0.5487425830778287,0.7039024886306928,0.319558186168018,-0.5487425830778287,0.7039024886306928,1.816610037463281,-3.1194672130182433,4.001513281745733
2025-02,wiki_views,0.0875280499458313,0.0875280499458313,0.10546336812398234,0.3219765900161403,-0.5435344703508223,0.7185905702424848,0.3219765900161403,-0.5435344703508223,0.7185905702424848,0.3879526124618523,-0.6549097800094729,0.8658365162574376
2025-02,mosq_total_monthly_views,0.12007948011159897,0.12007948011159897,0.3202477056206383,0.17606746014775887,-0.2250064006274496,0.4651653608506475,0.17606746014775887,-0.2250064006274496,0.4651653608506475,0.4695656584652923,-0.6000840733481698,1.2405794845894464
2025-02,x_tilde_lag1,-0.17837733030319214,-0.17837733030319214,-0.1652074243546053,0.3673167602885524,-0.898304951386687,0.5415502907803027,0.3673167602885524,-0.898304951386687,0.5415502907803027,0.34019713035509963,-0.8319815474944784,0.5015666987852677
2025-02,x_tilde_lag2,-0.14656928181648254,-0.14656928181648254,-0.13534629261631959,0.30503039394212966,-0.7444178681331212,0.4512793045001561,0.30503039394212966,-0.7444178681331212,0.4512793045001561,0.28167384354830083,-0.6874168813579589,0.4167242961253197
2025-02,x_tilde_lag12,0.28957435488700867,0.28957435488700867,0.26158729175865003,0.32406326525095935,-0.3455779737173218,0.9247266834913391,0.32406326525095935,-0.3455779737173218,0.9247266834913391,0.29274288446067986,-0.31217821851465255,0.8353528020319526
2025-02,s_sin1,-0.8097542524337769,-0.8097542524337769,-1.1460210726356552,0.3561499609263519,-1.5077953489447737,-0.11171315592277986,0.3561499609263519,-1.5077953489447737,-0.11171315592277986,0.5040484307593607,-2.1339378433879332,-0.15810430188337743
2025-02,s_cos1,0.3396875858306885,0.3396875858306885,0.4807497216651401,0.4296427087732192,-0.5023966495850519,1.181771821246429,0.4296427087732192,-0.5023966495850519,1.181771821246429,0.6080605275964769,-0.7110270128443777,1.672526456174658
2025-02,s_sin2,-0.07996410131454468,-0.07996410131454468,-0.11210411036009688,0.16802052827863315,-0.4092782854040592,0.24935008277496984,0.16802052827863315,-0.4092782854040592,0.24935008277496984,0.2355530986438239,-0.5737797001488022,0.34957147942860844
